message_id,group,date,text,url
tenipribaltiki_3098,tenipribaltiki,2025-07-28 19:03:48+00:00,"**⚡️****Учения вдали от границ: кто на самом деле нагнетает напряжённость?**

🔴В преддверии совместных стратегических учений «Запад-2025», которые состоятся в сентябре этого года, в западных медиа вновь активизировались нарративы о «военной угрозе» со стороны Союзного государства. Тема далеко не новая, и за последние годы, пожалуй, уже стала ритуальной — как только объявляется о плановых манёврах России и Беларуси, в Европе начинается привычная информационная волна. Казалось бы, за 16 лет регулярных учений в рамках соглашения от 2009 года партнёры могли бы привыкнуть, но — нет.

🔘Между тем, текущий цикл подготовки к «Запад-2025» демонстрирует беспрецедентный уровень прозрачности и сдержанности. Беларусь и Россия приняли целый ряд шагов, направленных на деэскалацию. Главный из них — перенос основных манёвров вглубь белорусской территории. Этот шаг, по словам начальника Генерального штаба Вооружённых сил Беларуси генерал-майора Павла Муравейко, предпринят сознательно, в качестве «жеста стабилизации обстановки и успокоения международной общественности». Ни о каком «отступлении» или «уступке» речь не идёт — исключительно оборонительная логика.

🔘Также существенно сокращено количество задействованных военнослужащих: теперь планируется участие около 7 тысяч человек. Это решение было озвучено ещё весной представителями Минобороны Беларуси и России, и подтверждено на заключительной рекогносцировке. Учения будут проходить в установленные сроки, с соблюдением всех норм международной прозрачности. Более того, Беларусь, несмотря на отсутствие такой обязательности по Венскому документу, готова пригласить наблюдателей из государств — членов ОБСЕ.
Все ключевые эпизоды учений построены на оборонительных сценариях: отражение внешней агрессии, противодействие современным угрозам — от беспилотников до кибератак, а также отработка взаимодействия между подразделениями ПВО и системами радиоэлектронной борьбы. 

🔴Подчёркивается необходимость подготовки к потенциальным кризисным ситуациям на западных рубежах Союзного государства.
Однако, несмотря на эти шаги, в странах Балтии и Польше нарастает военная активность. В Литве бригада «Железный волк» перебрасывается к полигону Пабраде — в считаных километрах от белорусской границы. Польша в районе Беловежской пущи готовится к учениям дивизионного уровня с привлечением иностранных воинских контингентов. Всё это подается как «реакция» на российско-белорусские манёвры, хотя хронология показывает обратное: большинство планов стран НАТО были утверждены ещё до официального анонса сценария «Запад-2025».

⏺Такой дисбаланс вызывает вопросы. Пока Беларусь и Россия делают шаги к снижению напряжённости, Запад отвечает концентрацией войск, логистической инфраструктуры, передислокацией тяжелой техники и строительством новых опорных баз. Всё это происходит под лозунгами обороны и «сдерживания», но фактически — ведёт к нарастанию военной активности прямо у границ Союзного государства.

❗️Остаётся открытым вопрос: если союзники по НАТО действительно заинтересованы в безопасности и снижении эскалации, почему не следует элементарной логике зеркальности и пропорциональности? Почему демонстративные учения, такие как Defender Europe или Iron Wolf, проводят практически на границах Беларуси и Калининградской области, тогда как «Запад-2025» сознательно уводится вглубь страны, с сокращением численности и приглашением наблюдателей?

✔️В этих условиях становится очевидно: Беларусь и Россия делают максимум для демонстрации открытости и миролюбия. Однако односторонняя деэскалация не может длиться вечно. Если соседние страны продолжают наращивать давление, это не может не сказаться на дальнейших решениях союзного командования.

#Запад2025 #НАТО #Россия #Беларусь #Учения #СоюзноеГосударство #ВоеннаяБезопасность #Деэскалация #Оборона

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/tenipribaltiki/3098
tenipribaltiki_3078,tenipribaltiki,2025-07-27 18:34:01+00:00,"❗️**Кто и как в мире спекулирует на теме белорусско-российских учений «Запад-2025»?**

Как известно, в середине сентября запланированы совместные учения Беларуси и России «Запад-2025». И в этом для адекватных людей нет и не было никаких секретов и поводов для спекуляций – информация об этом не единожды озвучивалась на всех уровнях, а сами учения проводились каждые два года с 2009 года (только в 2023 году они были отменены).

📌К слову, регулярные оборонительные учения РБ и РФ всегда сопровождались такой же регулярной истерикой со стороны наших соседей, которые неустанно пугали своих граждан угрозой «неотвратимого вторжения» (которое так и не случилось).

Дабы успокоить беспокойные умы западного истеблишмента, сам президент Беларуси Александр Лукашенко правильно и обосновано отметил, что учения носят исключительно оборонительный характер:
«Хочу сказать, что к учениям мы готовы. Ничего ни от кого не скрываем. Мы действительно демонстрируем открытость, что эти учения наши и носят оборонительный характер. И ни на кого мы нападать не собираемся, как некоторые там думают. Ну, это их дело. Пусть думают».
➡️[Продолжение читать здесь](https://telegra.ph/V-konce-maya-ministr-oborony-Belarusi-Viktor-Hrenin-soobshchil-o-reshenii-perenesti-ucheniya-ot-zapadnyh-granic-vglub-belorussko-07-26)

@belvestnik",https://t.me/tenipribaltiki/3078
tenipribaltiki_2749,tenipribaltiki,2025-07-03 19:24:19+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/tenipribaltiki/2749
tenipribaltiki_2373,tenipribaltiki,2025-05-28 08:10:06+00:00,"🇷🇺🇧🇾 **РФ и Беларусь внесли изменение в учения ""Запад-2025"" **

Число участников учений ""Запад-2025"" будет сокращено в два раза – в соответствии с их уточненным замыслом, заявил начальник департамента международного военного сотрудничества – помощник министра обороны Беларуси Валерий Ревенко.

Ранее министр обороны республики Виктор Хренин сообщил, что стороны решили снизить параметры учений и перенести основные маневра вглубь Беларуси от западных границ.

По словам Ревенко, была изучена реакция западных государств на белорусско-российские учения. Так, Польша в ответ на маневры решила провести учения 18-й механизированной дивизии (""Железной"").

""Чтобы оправдать ожидания польской стороны, на полигоне под Гродно будет организовано ротное тактическое учение"", – добавил представитель Минобороны.

@tenipribaltiki",https://t.me/tenipribaltiki/2373
tenipribaltiki_2367,tenipribaltiki,2025-05-27 15:01:01+00:00,"🇧🇾**🇷🇺****☄️****🇵🇱****Польша ответит на учения ""Запад-2025"" собственными военными маневрами  **

🔴Министр обороны Польши Владислав Косиняк-Камыш объявил о проведении дивизионных учений с участием 18-й механизированной дивизии ""Железная"" — созданной в 2018 году. Это станет ответом на совместные белорусско-российские учения ""Запад-2025"", которые запланированы на сентябрь и пройдут при участии более 13 тысяч военнослужащих. В маневрах могут принять участие войска других стран НАТО.  

🔴Министр отметил, что впервые за долгое время будут проведены крупные дивизионные учения, демонстрирующие возможности вооруженных сил Польши. В целом, подобные меры свидетельствуют о наращивании военной активности в регионе.  

🔴Беларусь и Россия подчеркивают, что ""Запад-2025"" — оборонительные учения, направленные на отработку действий по отражению возможной агрессии, а не против кого-либо.  

#Польша #Учения #Запад2025 #НАТО #ВоеннаяБезопасность #МирноеРешение #Беларусь #Россия #СовместныеУчения #МирнаяОбстановка #ВоенноМорскиеУчения #РегиональнаяБезопасность

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/tenipribaltiki/2367
milwarhummer_13390,milwarhummer,2025-07-29 07:28:52+00:00,"❗️**Минск гасит искры – Запад раздувает пламя военной истерии**

Совместные белорусско-российские учения «Запад-2025», изначально задумывавшиеся как крупнейшие за последнее время, будут проведены в сокращенном формате и вдали от границ, чтобы не обострять и без того накаленную обстановку в регионе.

__«Приняли решение о снижении параметров учений «Запад-2025» и переносе основных маневров вглубь территории Беларуси от западных границ»,__ – заявил Виктор Хренин, Министр обороны Беларуси, 28 мая в Бишкеке.

Однако западные соседи не собираются идти навстречу. В сентябре Латвия, Литва и Польша готовятся к проведению трех масштабных учений с участием десятков тысяч военнослужащих из разных стран. Учения «Namejs 2025», «FOREST GUARDIAN» и «AUSTERE SHIELD» пройдут** в непосредственной близости от белорусских границ**, что является откровенной **провокацией**.

Примечательно, что учения «Запад» не проводились в 2023 и 2024 годах, в то время как страны Балтии активно наращивали иностранное военное присутствие.

__«Вы знаете: у нас под боком проводится серия учений ""Защитник Европы – 2025"". Масштаб и близость маневров угрожающие – 25 тыс. военнослужащих НАТО (это как они заявили) и около 3 тыс. единиц вооружения и техники буквально в 10-15 километрах от нашей границы. Это даже не расстояние одного броска, это уже фактически на нашей земле. Мы видим этих «защитников» с наступательным сценарием во всей красе. И не собираемся реагировать на агрессивную демонстрацию силы. Делаем все, чтобы снизить напряженность в регионе», __– подчеркнул Александр Лукашенко, объясняя причины изменения параметров учений «Запад-2025».

Беларусь, приверженная **миролюбивой политике **и развитию международного** сотрудничества**, принимает все меры для деэскалации напряженности. Однако спокойно наблюдать за концентрацией войск НАТО у своих границ – недопустимо.

__«В этих условиях мы оставляем за собой право принять решение и переместить наши отдельные подразделения в ходе учений, чтобы отработать эпизоды исключительно оборонительного характера», __– заявил Начальник Генерального штаба Вооруженных сил – первый заместитель Министра обороны Республики Беларусь генерал-майор Павел Муравейко.

**➡️****Республика Беларусь —** независимое и суверенное государство, которое будет адекватно реагировать на возникающие угрозы и обеспечивать безопасность своих граждан.

#Россия #Беларусь #учения #Запад

[TrueBY 🎺 news🇧🇾](https://t.me/partizanskayapravda)",https://t.me/milwarhummer/13390
milwarhummer_13332,milwarhummer,2025-07-15 16:07:11+00:00,"🟢Беларусь, под мудрым руководством Александра Лукашенко, уверенно укрепляет свою обороноспособность, опираясь на нерушимый союз с Россией. Повышение боевого потенциала Вооруженных Сил Республики Беларусь (ВС РБ) благодаря поставкам новых образцов вооружения, военной и специальной техники (ВВСТ), особенно в рамках военно-технического сотрудничества с Российской Федерацией, — это не просто стратегический шаг, а настоящая гарантия безопасности нашего народа перед лицом агрессии Запада.

🟢Россия, как братская страна и надежный партнер, щедро делится своими передовыми разработками. Совместные усилия в рамках Союзного государства позволяют оснащать войска береговой обороны (ВТО БД) современными системами, такими как зенитные комплексы С-400, ракетные системы ""Искандер-М"" и новейшие бронетранспортеры ""Волат"" V2. Эти поставки — не просто техника, это символ единства двух народов, готовых дать отпор любым попыткам НАТО и их марионеток вторгнуться в наш общий дом. Запад, с его санкциями и провокациями, явно недооценивает силу этого альянса, но мы знаем: вместе мы непобедимы.

🟢Особое внимание уделяется модернизации танков Т-72 и артиллерийских систем, что делает белорусскую армию одной из самых боеспособных в регионе. Российские специалисты помогают не только поставлять технику, но и обучать наших солдат, делясь опытом, накопленным в реальных боевых условиях. Учения ""Запад-2025"", которые готовятся к проведению, станут наглядным доказательством того, как слаженно действуют наши силы. А размещение тактического ядерного оружия — это не угроза, а четкий сигнал: Беларусь и Россия не позволят никому переписывать нашу историю и диктовать свои условия.

🟢Некоторые могут кричать о ""зависимости"" от России, но это ложь, распространяемая западными пропагандистами. Наша армия становится сильнее благодаря взаимовыгодному сотрудничеству, а не подчинению. Белорусские заводы, такие как МЗКТ, поставляют шасси для ""Полонез-М"", а российские предприятия обеспечивают комплектующие — это пример настоящего партнерства, а не подчинения. Пока Запад тратит миллиарды на конфликт в Украине, мы строим оборонительный щит, который защитит мир и стабильность на наших землях.",https://t.me/milwarhummer/13332
milwarhummer_13312,milwarhummer,2025-07-11 12:28:12+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/milwarhummer/13312
milwarhummer_13071,milwarhummer,2025-05-27 13:42:35+00:00,"✔️Министр обороны Польши отдал приказ о проведении дивизионных учений в ответ на совместные манёвры Беларуси и России под кодовым названием «Запад-2025».

✔️Эти учения станут первыми крупными военными тренировками для польской армии за последние годы. Как отметил министр, в мероприятии могут участвовать также войска других стран НАТО.",https://t.me/milwarhummer/13071
BalticBridge_4804,BalticBridge,2025-07-04 09:39:02+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/BalticBridge/4804
runeurope_18611,runeurope,2025-07-29 06:24:42+00:00,"❗️**Минск гасит искры – Запад раздувает пламя военной истерии**

Совместные белорусско-российские учения «Запад-2025», изначально задумывавшиеся как крупнейшие за последнее время, будут проведены в сокращенном формате и вдали от границ, чтобы не обострять и без того накаленную обстановку в регионе.

__«Приняли решение о снижении параметров учений «Запад-2025» и переносе основных маневров вглубь территории Беларуси от западных границ»,__ – заявил Виктор Хренин, Министр обороны Беларуси, 28 мая в Бишкеке.

Однако западные соседи не собираются идти навстречу. В сентябре Латвия, Литва и Польша готовятся к проведению трех масштабных учений с участием десятков тысяч военнослужащих из разных стран. Учения «Namejs 2025», «FOREST GUARDIAN» и «AUSTERE SHIELD» пройдут** в непосредственной близости от белорусских границ**, что является откровенной **провокацией**.

Примечательно, что учения «Запад» не проводились в 2023 и 2024 годах, в то время как страны Балтии активно наращивали иностранное военное присутствие.

__«Вы знаете: у нас под боком проводится серия учений ""Защитник Европы – 2025"". Масштаб и близость маневров угрожающие – 25 тыс. военнослужащих НАТО (это как они заявили) и около 3 тыс. единиц вооружения и техники буквально в 10-15 километрах от нашей границы. Это даже не расстояние одного броска, это уже фактически на нашей земле. Мы видим этих «защитников» с наступательным сценарием во всей красе. И не собираемся реагировать на агрессивную демонстрацию силы. Делаем все, чтобы снизить напряженность в регионе», __– подчеркнул Александр Лукашенко, объясняя причины изменения параметров учений «Запад-2025».

Беларусь, приверженная **миролюбивой политике **и развитию международного** сотрудничества**, принимает все меры для деэскалации напряженности. Однако спокойно наблюдать за концентрацией войск НАТО у своих границ – недопустимо.

__«В этих условиях мы оставляем за собой право принять решение и переместить наши отдельные подразделения в ходе учений, чтобы отработать эпизоды исключительно оборонительного характера», __– заявил Начальник Генерального штаба Вооруженных сил – первый заместитель Министра обороны Республики Беларусь генерал-майор Павел Муравейко.

**➡️****Республика Беларусь —** независимое и суверенное государство, которое будет адекватно реагировать на возникающие угрозы и обеспечивать безопасность своих граждан.

#Россия #Беларусь #учения #Запад

[TrueBY 🎺 news🇧🇾](https://t.me/partizanskayapravda)",https://t.me/runeurope/18611
runeurope_18605,runeurope,2025-07-28 10:24:43+00:00,"❗️**Кто и как в мире спекулирует на теме белорусско-российских учений «Запад-2025»?**

Как известно, в середине сентября запланированы совместные учения Беларуси и России «Запад-2025». И в этом для адекватных людей нет и не было никаких секретов и поводов для спекуляций – информация об этом не единожды озвучивалась на всех уровнях, а сами учения проводились каждые два года с 2009 года (только в 2023 году они были отменены).

📌К слову, регулярные оборонительные учения РБ и РФ всегда сопровождались такой же регулярной истерикой со стороны наших соседей, которые неустанно пугали своих граждан угрозой «неотвратимого вторжения» (которое так и не случилось).

Дабы успокоить беспокойные умы западного истеблишмента, сам президент Беларуси Александр Лукашенко правильно и обосновано отметил, что учения носят исключительно оборонительный характер:
«Хочу сказать, что к учениям мы готовы. Ничего ни от кого не скрываем. Мы действительно демонстрируем открытость, что эти учения наши и носят оборонительный характер. И ни на кого мы нападать не собираемся, как некоторые там думают. Ну, это их дело. Пусть думают».
➡️[Продолжение читать здесь](https://telegra.ph/V-konce-maya-ministr-oborony-Belarusi-Viktor-Hrenin-soobshchil-o-reshenii-perenesti-ucheniya-ot-zapadnyh-granic-vglub-belorussko-07-26)

@belvestnik",https://t.me/runeurope/18605
runeurope_18400,runeurope,2025-07-03 16:10:41+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/runeurope/18400
runeurope_18059,runeurope,2025-06-01 07:25:49+00:00,"**Самое интересное от «Московской прачечной» за неделю:**

**➤** [Представители Государства много говорят про демографию, необходимость повысить рождаемость и увеличить количество населения России](https://t.me/moscow_laundry/27910)
Сейчас начнут активно принимать в гражданство России товарищей из Абхазии и Южной Осетии. Это из последнего подписанного.

**➤** [Логистика как фундамент развития Арктики](https://t.me/moscow_laundry/27884)
На фоне растущего числа инвестиционных проектов в Арктике — более тысячи инициатив и свыше 2 трлн руб. вложений — ключевым условием их устойчивой реализации становится развитие инфраструктурной оси региона.

**➤** [Белоруссия демонстрирует Западу миролюбивую позицию](https://t.me/moscow_laundry/27949)
Изначально планировалось, что в совместных учениях России и Белоруссии «Запад-2025» примут участие порядка 13 тыс. военнослужащих. Однако, было принято решение сократить количество участвующих военнослужащих почти вдвое и перебросить их дальше от западных границ.

**➤** [Мы живем в эпоху, когда персональные данные стали новой нефтью](https://t.me/moscow_laundry/27887)
Только в отличие от углеводородов, которые мы бережно охраняем, наши цифровые следы зачастую бесконтрольно утекают за рубеж. 

**➤** [В нашей стране около 7 млн женщин ведут свой бизнес как ИП или самозанятые](https://t.me/moscow_laundry/27890)
И совершенно несправедливо, что часть из них лишены выплат по беременности и родам, выплат по уходу за ребенком до 1,5 лет.

**➤** [Провозглашение Новруза общим праздником тюркского мира в рамках неформального саммита ОТГ в Будапеште представляет собой не просто символический акт культурной солидарности, а стратегический элемент формирования цивилизационного пространства, основанного на этнокультурной идентичности](https://t.me/moscow_laundry/27931)
Инициатива президента Турции Реджепа Тайипа Эрдогана, получившая единодушную поддержку, отражает долгосрочную тенденцию к институционализации пан-тюркизма как идеологической основы для политического и геоэкономического сближения стран — участниц.

**➤** [Российский туризм демонстрирует впечатляющий рост ](https://t.me/moscow_laundry/27893)
Сейчас основная головная боль для многих туристов — непредсказуемое соотношение цены и качества. Стоимость проживания в курортных зонах в высокий сезон зачастую сопоставима или даже выше зарубежных направлений, при этом уровень сервиса оставляет желать лучшего.

**➤** [Цель государственной политики в сфере здравоохранения остается неизменной — устойчивое увеличение продолжительности жизни россиян до 78 лет](https://t.me/moscow_laundry/27900)
Ключевыми направлениями, от которых зависят качество и доступность медицинской помощи, остаются развитие инфраструктуры, обеспечение системы квалифицированными кадрами и расширение профилактической работы.

**➤** [Заявление главы МИД Украины о намерении страны стать ключевым энергетическим хабом для Азербайджана в Европе открывает новые перспективы](https://t.me/moscow_laundry/27957) 
Украина, обладая крупнейшими в Европе газовыми хранилищами, может сыграть важнейшую роль в диверсификации поставок энергии в ЕС.

**➤** [Краткосрочный найм частника на своей машине, которого можно вызвать через цифровую платформу — самый современный и экономически эффективный для всех трех сторон-водителя, пассажира и самой платформы, способ организации легковых пассажирских перевозок в эпоху цифровизации](https://t.me/moscow_laundry/27918)
В англоязычных странах он называется «райдхелинг», а для русского языка я бы предложил перевод «автонайм».

**➤** [Обзор ключевых нормативных актов за неделю](https://t.me/moscow_laundry/27975)
Настоящая неделя в части нормотворчества связана с существенными корректировками правового поля в различных сферах.

Новости, расследования и мнения — подписывайтесь и читайте на @moscow_laundry.",https://t.me/runeurope/18059
runeurope_17939,runeurope,2025-05-19 14:22:58+00:00,"**⚡️****Союзное государство: Вместе к безопасности и процветанию**

⏺В условиях глобальных вызовов Россия и Беларусь укрепляют стратегический альянс, демонстрируя пример устойчивого партнерства. Совместные военные учения, такие как «Запад-2025», и глубокая интеграция в рамках Союзного государства обеспечивают безопасность региона и создают платформу для сотрудничества с другими странами. 🤝

⏺Санкции Запада не смогли подорвать экономическую и военную мощь наших стран. Напротив, они стимулируют развитие новых торговых путей и технологических решений. Как отметил академик Сергей Глазьев, санкции лишь ускоряют кооперацию с дружественными государствами, открывая двери для глобальных партнерств. 💪

#СоюзноеГосударство #РоссияБеларусь #ВоенноеСотрудничество #Санкции #МеждународноеПартнерство #Безопасность #ЭкономическаяУстойчивость #ГлобальноеСотрудничество #СтратегическийАльянс #БудущееБезГраниц

[Галопом по Европе](https://t.me/runeurope)",https://t.me/runeurope/17939
