message_id,group,date,text,url
ZhivetZheBelarus_48425,ZhivetZheBelarus,2025-08-22 12:37:39+00:00,"🇧🇾**Беларусь опережает график по созданию части ""Орешника""  **

🔘Производство белорусской части пусковой установки ракетного комплекса ""Орешник"" идёт с опережением плана, сообщил председатель Госкомвоенпрома Дмитрий Пантус после закрытого совещания у Президента Александра Лукашенко.  

🔘На встрече обсуждались перспективы развития ракетного производства и сотрудничество с Россией. Поставка ""Орешника"" в Беларусь запланирована на конец 2025 года, а позиции для его размещения уже определены.  

🔘Гиперзвуковая ракета ""Орешник"" впервые была использована Россией в ноябре 2024 года для удара по ВПК Украины в Днепропетровске. В декабре 2024 года Лукашенко попросил Владимира Путина поставить комплекс в Беларусь, и тот подтвердил возможность передачи во второй половине 2025 года.  

#Беларусь #Орешник #Ракетостроение #Госкомвоенпром #Лукашенко #Путин #СоюзноеГосударство #ЯдерноеОружие #ГиперзвуковаяРакета #Оборона #ВоенноеСотрудничество #Запад2025

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/48425
ZhivetZheBelarus_48394,ZhivetZheBelarus,2025-08-20 15:37:41+00:00,"**Гарантии безопасности Киеву** **и ответ НАТО** **на «Запад-2025»**

На фоне масштабной информационной кампании Запада о готовности предоставить Киеву гарантии безопасности, направленной на европейских аборигенов, подготовка военной операции под эгидой «коалиции желающих» вступила в завершающую фазу и находится на этапе согласования между союзниками. Причём, как уже отмечалось, эта подготовка ведётся независимо от хода переговоров между Россией и США.

Наряду с этим в Восточной Европе начинается очередной этап военной активности альянса. 

🟥Так, с 18 августа по 30 сентября проходят учения «Quadriga-2025» под руководством Германии. В них участвуют более 20 тыс. военнослужащих из 16 стран, включая Швецию, США, Нидерланды, Францию, Финляндию, Данию, Польшу, Португалию, Литву, Латвию, Эстонию, Бельгию, Канаду и Британию. Из них более 8 тыс. – военнослужащие Бундесвера. В рамках манёвров планируется задействовать около 1000 ед. ВВСТ. Учения включают пять ключевых мероприятий:

🟤Role2Sea (18–29 августа) – отработка оказания помощи пострадавшим на море (будет проводиться на борту флагманского корабля «Франкфурт-на-Майне»);

🟤Silver Dagger (25 августа – 12 сентября) – действия сил специального назначения на территории Финляндии;

🟤Northern Coasts (29 августа – 12 сентября) – применение сил и средств ВМС НАТО в акватории Балтийского моря;

🟤Grand Eagle (29 августа – 30 сентября) – переброска немецкой бригады в Литву;

🟤Air Mag Day (1–4 сентября) – авиационная поддержка морской группировки НАТО в Балтийском море.

Параллельно с «Quadriga-2025» в Польше пройдут крупнейшие учения «Żelazny Obrońca» на полигонах Нова Демба, Ожиш и Устка. В них примут участие более 34 тыс. военнослужащих и свыше 600 ед. ВВСТ. По данным польского генштаба, особое внимание будет уделено интеграции с программой «Щит Востока», что предполагает занятие польскими и натовскими подразделениями заранее подготовленных фортификационных районов, включая районы вблизи границ с Беларусью и Россией.

Вместе с тем, со 2 сентября по 8 октября в Латвии запланированы  учения Namejs-2025 с участием около 12 тыс. военнослужащих НВС и стран НАТО. 

В Литве в осенний период также будут проведены учения Iron Spear-2025, Baltic Shield-2025, Northern Coasts и Perkūnas 2025.

🔽Таким образом, совокупная численность задействованных сил НАТО в сентябрьских учениях на восточном фланге альянса может превысить 70 тыс. военнослужащих. Для сравнения, в рамках российско-белорусских стратегических учений «Запад-25» планируется участие около 13 тыс. человек.

С высокой долей вероятности можно ожидать, что в ходе этих маневров и сопутствующих операций в Польше и Прибалтике страны «коалиции желающих» предпримут попытку сформировать компонент т.н. сил обеспечения безопасности Украины, который разместят в Польше.

#НАТО
🇧🇾 [**Belarus_VPO **](https://t.me/Belarus_VPO)**| **[**chat**](https://t.me/bel_vpo_chat)",https://t.me/ZhivetZheBelarus/48394
ZhivetZheBelarus_48333,ZhivetZheBelarus,2025-08-17 11:37:46+00:00,"**Главное о новостях Европы и ближнего зарубежья:**

[Галопом по Европе:](https://t.me/runeurope/18755) Трамп может попытаться заключить соглашение с Путиным напрямую, обойдя Украину и Европу, сообщает Reuters со ссылкой на источник, знакомый с переговорами в США. 

[Точка разлома:](https://t.me/tchk14/1242) Порно под запретом - Кыргызстан превращается в цифровой монастырь. Президент Садыр Жапаров подписал закон, полностью запрещающий хранение, создание и распространение порнографических материалов. Штрафы за нарушения достигают 28 тыс. сомов (около $320), даже если контент не предназначался для распространения.

[Алексей Стефанов:](https://t.me/alekseystefanov/12277) Латвия горячо поддержит Украину, если та захочет вступить в ЕС и НАТО. Об этом заявил президент страны Ринкенвич в телефонном разговоре со своим украинским коллегой. Поддержит горячо, принципиально и без колебаний. Когда придёт время. А когда оно придёт, решат не в Риге и не в Киеве. 

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/48272)  Новости из Варшавы - белорусская оппозиция предложила создать отряды из эмигрантов в структуре НАТО для силового захвата власти в Беларуси. По данным источников, планируют создать белорусские подразделения в составе иностранных вооруженных сил по образцу украинского «иностранного легиона». Эти отряды могут быть задействованы для осуществления силового изменения власти в Беларуси.

[Тени Прибалтики:](https://t.me/tenipribaltiki/3386) В Литве растёт число дел о принудительном труде. Почему в Литве принудительный труд растёт именно сейчас? Ответ прост: экономический кризис. Когда прибыль падает, бизнес режет расходы, и первым под нож идёт рабочий. Неважно, гражданин он или мигрант. Это не про «единичные преступления». Это про модель, где эксплуатация — фундамент.

[Балтийский мост:](https://t.me/BalticBridge/5582) Эстония – лучшее место для пенсионеров! Нет, это не издёвка, это вердикт американской страховой компании Everly Life, которая назвала Эстонию лучшим местом в мире «для выхода на пенсию». Всего в рейтинге обозначены 137 стран.

[Латвийская кочка:](https://t.me/kochka_lv/148414) Узнав, что у жителей Латвии - самое меньшее количество лет здоровой жизни - здесь не удивились. Неуспехи здравоохранения очевидны, и нарастают с каждым годом. Ответственный министр к тому же публично отмёл всякие надежды на улучшения и дополнительное финансирование. Евростат утверждает: меньше здоровой евросоюзовской жизни, чем в других странах, как у мужчин Латвии - 51,2 года, так и женщин - 54,3 года. Абсолютный печальный парный рекорд в ЕС...

[WTF News: ](https://t.me/WTFactnews/16438)Министерство обороны Беларуси объявило, что учения «Запад-2025» будут включать планирование использования ядерного оружия и системы «Орешник».

[Молот войны:](https://t.me/milwarhummer/13497) Лидеры Латвии, Литвы и Эстонии выступили с тревожным заявлением, предупредив, что их государства могут оказаться следующей целью амбиций Владимира Путина, что усиливает напряженность в регионе Балтии.

[Правда с Владимиром Карасёвым:](https://t.me/PravdaVKarasev/1438) Самые популярные услуги на Украине... лечение от наркомании и алкоголизма. Подавляющее большинство клиентов - ВСУшники.",https://t.me/ZhivetZheBelarus/48333
ZhivetZheBelarus_48283,ZhivetZheBelarus,2025-08-14 06:37:50+00:00,"❗️🇧🇾**Мир под прицелом: Беларусь между стремлением к миру и угрозами Запада**

Беларусь демонстрирует стремление к деэскалации, перенося учения «Запад-2025» вглубь страны и сокращая их масштаб. Однако Запад отвечает наращиванием военной активности у белорусских границ, вызывая вопросы о **скрытых намерениях НАТО**.

Минск предпринял шаги для снижения напряжённости, изменив параметры совместных с Россией учений «Запад-2025» и перенеся их подальше от западных рубежей. Кроме того, Беларусь пригласила наблюдателей от СНГ, ШОС и ОБСЕ, чтобы обеспечить прозрачность учений, которые носят **исключительно оборонительный характер**.

➡️Тем не менее, как отметил на брифинге, посвященному учениям «Запад-2025», начальник Департамента международного военного сотрудничества Минобороны Беларуси генерал-майор Валерий Ревенко,__ «с приближением сроков проведения учения действия западных государств и, в первую очередь, сопредельных стран — членов НАТО, начали приобретать все более агрессивный характер».__

Несмотря на миролюбивую политику Минска и отсутствие учений «Запад» в 2023 и 2024 годах, Литва, Польша и Латвия разворачивают непропорциональные силы у белорусских границ. В сентябре 2025 года Литва планирует учения **«Royal Strike 2025»** вблизи границы, Польша организует дивизионные манёвры у Гродно, а Латвия готовит серию учений, включая **«Namejs 2025», «FOREST GUARDIAN» и «AUSTERE SHIELD»**, с участием десятков тысяч военнослужащих НАТО.

__«В августе-сентябре продекларировано увеличение количества учений объединенных вооруженных сил альянса, а также национальных вооруженных сил с шести до десяти. Одно из таких мероприятий — «Железный защитник», который пройдет в сентябре на территории Польши. 
Военно-политическим руководством данного государства было заявлено, что в этой серии учений примут участие более 34 тыс. военнослужащих и 600 ед. военной техники, что в разы превышает численность участников учения ”Запад-2025”»,__ - отметил Ревенко.

Таким образом, скопление западных войск у границ **создаёт угрозу безопасности Беларуси** и может быть расценено как подготовка к провокациям. 

☝️Провокационные действия стран НАТО, прикрывающихся риторикой «обороны», представляют угрозу миру в регионе, и игнорирование мирных инициатив Минска вынуждает Беларусь быть готовой к любому развитию событий.

#Беларусь #учения #Запад25 

[TrueBY 🎺 news🇧🇾](https://t.me/partizanskayapravda)",https://t.me/ZhivetZheBelarus/48283
ZhivetZheBelarus_48271,ZhivetZheBelarus,2025-08-13 12:28:06+00:00,"🇧🇾🤝**🇷🇺****Белорусские и российские военные проведут совместное стратегическое учение ""Запад-2025"" с 12 по 16 сентября**

🔘В рамках подготовки запланировано отработать сценарии применения ядерного оружия и комплекса ""Орешник"". Об этом сообщил министр обороны Беларуси Виктор Хренин после доклада у Главы государства.

🔘Во время учений особое внимание уделят планированию использования ядерного оружия — важнейшего элемента стратегического сдерживания. Министр отметил, что ситуация на западных и северных границах вызывает тревогу, особенно из-за милитаризации региона.

🔘Беларуси демонстрирует свою открытость и миролюбие, но остается готовой к любым сценариям развития событий. В учениях также отработают вопросы использования комплекса ""Орешник"".

🔘Хренин подчеркнул, что страны НАТО пытаются оправдать свои военные учения в Беларуси, а увеличение польской группировки до 30-34 тысяч солдат вызывает особую тревогу. Беларусь внимательно следит за ситуацией и готова реагировать в случае агрессии.

🔘Учение пройдет на полигонах вдали от границ — для повышения транспарентности и демонстрации открытости совместных мероприятий.

#Запад2025 #Беларусь #Россия #СовместноеУчение #Стратегия #ЯдерноеОружие #Орешник #ВоеннаяБезопасность #НАТО #Польша #Миролюбие #БезопасностьРегиону

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/48271
ZhivetZheBelarus_48265,ZhivetZheBelarus,2025-08-13 06:37:50+00:00,"⭐️**«Запад-2025» – плановый элемент совместной подготовки**
**
**По мере приближения сроков проведения совсместных стратегических учений России и Беларуси действия западных государств, особенно сопредельных стран – членов НАТО, приобретают все более агрессивный характер.

Так, начальник ДМВС – помощник МО по вопросам международного военного сотрудничества генерал-майор Валерий Ревенко провел брифинг по проведению ССУ ВС Беларуси и России. 

**Главное из заявлений:
**
🟤ССУ ВС РБ и РФ «Запад-2025» – это плановый элемент совместной подготовки сил и средств РГВ(С);

🟤с приближением сроков проведения учения действия западных государств и, в первую очередь, сопредельных стран – членов НАТО, начали приобретать все более агрессивный характер;

🟤в августе-сентябре продекларировано увеличение количества учений ОВС НАТО, а также НВС с шести до десяти. Одно из таких мероприятий – «Железный защитник»;  

🟤продолжается публикация отдельными СМИ и интернет-ресурсами противоречивых, провокационных и не соответствующих действительности материалов о предстоящем учении;

🟤белорусско-российское совместное учение используется в качестве повода для непрекращающейся милитаризации и роста числа и масштабов мероприятий оперативной и боевой подготовки; 

🟤приглашения для наблюдения за отдельными эпизодами учения также направлены в адрес других стран и международных организаций, в том числе ОДКБ, СНГ, ШОС.

🔽В противовес агрессивной риторике и действиям со стороны НАТО, белорусская сторона демонстрирует максимальную миролюбивость и приверженность международным нормам. Путем заблаговременного уведомления и приглашения наблюдателей от всех стран-участниц ОБСЕ, включая государства НАТО, Минск подчеркивает открытость учений. 

Таким образом, «Запад-2025» – не угроза, а ответственная и необходимая мера для поддержания стабильности, на фоне которой именно действия альянса выглядят как источник напряженности и милитаризации в Европе.

⚡️**Смотреть в высоком качестве:**

**https://www.youtube.com/watch?v=y9VOxKSStVg**

[**https://rutube.ru/video/adba6851c4021fcc310a71f4df82c43e/**](https://rutube.ru/video/adba6851c4021fcc310a71f4df82c43e/)

#Беларусь
🇧🇾 [**Belarus_VPO **](https://t.me/Belarus_VPO)**| **[**chat**](https://t.me/bel_vpo_chat)

✔️[**Проголосовать за канал**](https://t.me/boost/Belarus_VPO)",https://t.me/ZhivetZheBelarus/48265
ZhivetZheBelarus_48252,ZhivetZheBelarus,2025-08-12 12:13:44+00:00,"**🇧🇾****ЧАСТЬ 2: Политика доброй воли или приглашение к провокации?**

🔘Нельзя забывать и о невоенных методах воздействия. Беларусь и Россия всё чаще становятся мишенями для кибератак и психологических информационных кампаний, направленных как на подрыв внутренней стабильности, так и на формирование образа «врага» в глазах европейского обывателя. Дискредитация «Запад-2025» как оборонительного мероприятия — часть этой работы. Вспомним хотя бы постоянные намёки в западной прессе на «прикрытие» для переброски ударных сил. Хотя в действительности численность учений снижена почти вдвое, а сценарий исключает наступательные элементы.
Такая односторонняя добросовестность имеет предел. Сегодня Беларусь и Россия делают всё возможное, чтобы не спровоцировать напряжённость. Но если рядом с тобой ежедневно отрабатываются наступательные сценарии, стягивается техника, усиливается разведка — ты вынужден держать руку на пульсе. И в этом контексте становится логичным право союзного командования скорректировать отдельные эпизоды учений ближе к тем направлениям, где потенциальная угроза наиболее ощутима.

🔘Глава белорусского Генштаба чётко обозначил: «Этот процесс не нужно оценивать как нашу слабость или нашу лояльность». Напротив — это политика сдержанности, которая, как показывает практика, остаётся односторонней. Пока Союзное государство демонстрирует открытость, Запад продолжает усиливать потенциал военного давления.

🔘И в такой ситуации главная ошибка — продолжать делать вид, что сдержанность будет воспринята как жест доброй воли. История показывает обратное: когда одна сторона раз за разом демонстрирует готовность к диалогу, а вторая отвечает военной мобилизацией, это чаще всего заканчивается необходимостью пересмотра собственных подходов.

🔘Несмотря на продолжающуюся масштабную милитаризацию Европы, увеличение количества учений объединенных сил НАТО, численности войск и маневров вблизи Государственной границы Республики Беларусь, наша страна придерживается взятых на себя обязательств, в том числе требований Венского документа.

🔘На брифинге Министерства обороны генерал-майор Валерий Ревенко заявил: «… 31 июля мы передали расширенную информацию об учении и пригласили на наблюдение за ним представителей всех без исключения государств-участников Венского документа. Страны, которые направят своих наблюдателей, смогут убедиться в открытости и прозрачности маневров. Кроме того, возможность наблюдать за учением будут иметь все аккредитованные при Министерстве обороны Республики Беларусь иностранные военные атташе, среди которых представители девяти государств-членов НАТО».

#Беларусь #Россия #Запад2025 #ВоеннаяБезопасность #Деэскалация #МирныеИнициативы #ВоенныеУчения #Наблюдение #БезопасностьЕвропы #ИнформационнаяВойна #Границы #ВенскийДокумент

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/48252
ZhivetZheBelarus_48251,ZhivetZheBelarus,2025-08-12 12:13:42+00:00,"**🇧🇾****ЧАСТЬ 1: Политика доброй воли или приглашение к провокации?**

🔘Беларусь и Россия предпринимают шаг за шагом всё, что возможно в рамках реальной деэскалации — ограничивают масштаб совместных учений, отводят их подальше от государственных границ, приглашают международных наблюдателей. Но вместо ответа в том же духе — наращивание сил, информационная истерия, переброска войск НАТО к самому порогу Союзного государства. Возникает закономерный вопрос: где проходит граница между мирной инициативой и восприятием этой инициативы как слабости?

🔘После заявления белорусского Генштаба о том, что основные эпизоды «Запад-2025» будут проходить в глубине территории, европейские аналитики не стали снижать градус обеспокоенности. Напротив — в медиаполе Запада началась активная работа по формированию образа угрозы, которая якобы исходит от этих учений. Более того, под шум этой риторики Польша и Литва активизировали свои военные программы, при этом не утруждая себя объяснениями, почему учения оборонительного характера вдруг стали поводом для наращивания агрессивного военного давления.

🔘На границе Беларуси уже зафиксированы перемещения тяжёлой техники, растёт численность личного состава вблизи оперативных направлений. Литовская бригада «Железный волк» развернулась на полигоне Пабраде, в непосредственной близости от белорусской границы. Польша планирует масштабные манёвры вблизи Беловежской пущи с привлечением дивизионных соединений. Всё это подаётся как «внутренние учения», хотя временные рамки их проведения подозрительно совпадают с датами «Запад-2025».

🔘Параллельно с этим, в публичном пространстве Запада усиливается давление информационного характера. Появляются вбросы о возможных «провокациях» со стороны Беларуси, разгоняются фейковые сюжеты о «скрытых наступательных сценариях» учений. Это хорошо отработанная технология — обвинить в агрессии того, кто заранее заявил о своей оборонительной позиции. А когда стороны делают шаги навстречу — воспринимать это как уловку.

🔘По информации белорусских спецслужб, сохраняется риск провокаций во время активной фазы учений. Наиболее вероятный сценарий — действия радикальных групп, находящихся под внешним управлением и финансированием. Уже был зафиксирован эпизод попытки контрабанды взрывчатых веществ через польскую границу. И это — не исключение, а продолжение последовательной линии давления, реализуемой с использованием негосударственных игроков.

#Беларусь #Россия #Запад2025 #ВоеннаяБезопасность #Деэскалация #МирныеИнициативы #ВоенныеУчения #Наблюдение #БезопасностьЕвропы #ИнформационнаяВойна #Границы #ВенскийДокумент

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/48251
ZhivetZheBelarus_48231,ZhivetZheBelarus,2025-08-11 14:37:52+00:00,"🇵🇱**В Варшаве белорусская оппозиция планирует создать новое ""боевое крыло""  **

🔴Представители украинских и польских спецслужб собираются 9-10 августа на антибелорусских акциях. В МИД Беларуси вызван польский поверенный, ему вручена нота.  

🔴Ранее существующее формирование будет распущено из-за организационных ошибок, отсутствия поддержки и необходимости адаптации к современным условиям.  

🔴На закрытой части конференции будет представлена новая структура силовой поддержки ""Объединенного переходного кабинета"" (объявленного в Беларуси террористической организацией). В рамках мероприятия, в панельной сессии ""Региональная безопасность: Беларусь 2027"", объявят о новом ""боевом крыле"" оппозиции. Приглашены зарубежные спецслужбы.  

🔴Источник сообщает, что ""Паспалітае рушэнне"" — прежний проект боевого крыла — будет реформирован из-за ошибок и отсутствия поддержки. Планируется создание ""спящих ячеек"" внутри Беларуси и усиление влияния через гуманитарные, дипломатические и экономические миссии в Польше и Литве.  

🔴Цели — дискредитировать работу ОДКБ, СНГ и Союзного государства, используя информационные атаки и провокации. Также планируется активизация в приграничных регионах, подрыв доверия местных жителей, привлечение частных военных структур.  

🔴Ранее сообщалось, что польские и украинские спецслужбы обсуждают планы срыва размещения ""Орешника"" в Беларуси и сценарии провокаций во время учений ""Запад-2025"".  

#Беларусь #Оппозиция #Варшава #БоевыеКрылья #Геополитика #ОДКБ #СНГ #ИнформационныеАтаки #Провокации #МеждународнаяБезопасность #Запад2025 #Политика

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/48231
ZhivetZheBelarus_48210,ZhivetZheBelarus,2025-08-10 07:37:54+00:00,"🇧🇾**Политический символ или ""пороховая бочка"": зачем нужен Сувалкский коридор?**

🔴Генералы НАТО держат планы быстрого переброски десятков тысяч солдат в район Сувалкского коридора — всего 65 км между Беларусью и Калининградом. Тут возводят новые оборонительные сооружения, проводят учения. Всё ради возможного сценария — быстрое захват этого узкого участка.

🔴Президент Беларуси Александр Лукашенко в интервью Time рассказал, что в связи с учениями ""Запад-2025"" в регионе поднялась паника: поляки и прибалтийские страны пугают ""отрезанием Калининграда"" и захватом Балтики. Лукашенко предложил снизить масштаб учений и провести их дальше от границ — для уменьшения напряжённости.

🔴Что же такое Сувалкский коридор? Это единственная сухопутная связь Прибалтики с Европой, узкая полоска земли между Польшей и Литвой. В теории, перерезав его, можно изолировать страны Балтии. Поэтому этот участок активно укрепляют: поляки модернизируют дороги и склады, литовцы строят оборонительные сооружения, проводят учения.

🔴Западные эксперты называют его ""ахиллесовой пятой НАТО"", указывая на возможный сценарий быстрого захвата. Но насколько реально? Для успешной операции потребуется огромная сила — 70-100 тысяч солдат, тысячи техники и господство в воздухе. Местность тоже не способствует наступлению — леса, болота, холмы.

🔴Стратегическое значение коридора снизилось после вступления Швеции и Финляндии в НАТО, ведь снабжение Балтики теперь можно организовать через Балтийское море.

🔴Итог: сегодня Сувалкский коридор — скорее политический символ, чем реальная угроза. Его используют для оправдания усиления сил НАТО в Восточной Европе. Россия неоднократно заявляла, что тезисы о захвате этого участка — ложь, призванная нагнетать напряжённость.

🔴Это больше элемент информационной войны, чем реальная ""пороховая бочка"" Европы.

#СувалкскийКоридор #НАТО #Россия #Беларусь #Калининград #Балтика #ВоеннаяТеория #Геополитика #Безопасность #ВойнаИнформации #РегиональнаяБезопасность #Политика

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/48210
ZhivetZheBelarus_48199,ZhivetZheBelarus,2025-08-09 13:37:54+00:00,"**Главное о новостях Европы и ближнего зарубежья:**

[Галопом по Европе:](https://t.me/runeurope/18688) В Республику Беларусь прибыл первый эшелон с российскими военнослужащими и техникой для подготовки к совместным учениям «Запад-2025». Об этом сообщило Минобороны Беларуси.

[Точка разлома:](https://t.me/tchk14/1181) 17-летний сын Рамзана Кадырова Адам продолжает стремительный карьерный рост. Теперь он назначен куратором гуманитарной помощи жителям Газы от Чеченской Республики. Несмотря на юный возраст, Адам Кадыров уже занимает несколько высоких должностей: секретарь Совета безопасности Чечни; Куратор Российского университета спецназа имени В.В. Путина; Куратор МВД по Чеченской Республике.

[Алексей Стефанов:](https://t.me/alekseystefanov/12271) Сегодня в Риге начинается знаковый суд - над 71-летним профессором Александром Гапоненко, которого уже почти полгода медленно убивают в тюрьме, не оказывая медицинскую помощь. Знаковый он в том числе потому, что Латвии в лице судьи придется признать, что в стране процветает геноцид и этноцид. Это именно те термины, которые он использовал в своём докладе, за что и был арестован.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/48131)  В 2024 году расходы на пособия по безработице в Германии достигли рекордных 47 млрд евро, из которых около 6,4 млрд евро ушло на выплаты сотням тысяч украинцев. Право на пособие имеют трудоспособные лица с низким доходом или без такового. Ежемесячная выплата на одного человека составляет до 563 евро.

[Тени Прибалтики:](https://t.me/tenipribaltiki/3269) Сайт Андрея Мамыкина — известного латвийского журналиста и бывшего депутата Европарламента — захватила «группа активистов». Теперь на сайте публикуются извинения перед украинцами за войну и принимаются пожертвования ВСУ.

[Балтийский мост:](https://t.me/BalticBridge/5490) Правительство Латвии вчера решило ввести чрезвычайное положение в сельском хозяйстве на всей территории страны до 4 ноября 2025 года. Причина: затяжные дожди, паводки и весенние заморозки, которые уничтожили посевы, подорвали урожай и не дали технике работать на полях. Латвийские фермеы понесли убытки на 51 498 гектарах, общая сумма потерь почти 64 млн евро.

[Латвийская кочка:](https://t.me/kochka_lv/148155) Недавно глава якобы благотворительного фонда Ziedot.lv («пожертвовать» - по-латышски) Рута Диманта истерила, призывая сограждан присоединиться к акции Beidzam barot lāci («Прекратим кормить медведя»). Цель - «закрыть границу с РФ и Беларусью полностью и запретить любое экономическое сотрудничество с этими странами». Но повестка на судебное заседание в Москве 18 августа пришла представителям фонда не за забаву с русским медведем, а за финансирование 12-й бригады ВСУ, в которую реорганизовался преступный «Азов».

[WTF News: ](https://t.me/WTFactnews/16275)Милорад Додик был лишён мандата президента Республики Сербской Центральной избирательной комиссией Боснии и Герцеговины. Но тот заявил, что не покинет свой пост и назвал решение Комиссии «еще одной кучей дерьма из Сараево».

[Молот войны:](https://t.me/milwarhummer/13468) Министерство обороны Украины официально объявило о запуске программы национального сопротивления с... 14 лет.

[Правда с Владимиром Карасёвым:](https://t.me/PravdaVKarasev/1398) Появляется все больше признаков того, что налоги, введенные президентом Трампом, отражаются на потребительских ценах, поскольку торговые и производственные компании исчерпали возможности для их стабилизации. Если в первые дни «торговой войны», развязанной Дональдом Трампом, многие компании предпочли смириться с допналогами, то теперь у них заканчиваются возможности поддерживать цены на стабильном уровне в условиях снижения прибыли.",https://t.me/ZhivetZheBelarus/48199
