group,date,text,url
antifalivland,2025-07-10 10:32:53+00:00,"Эстонская статистика [показывает](https://maailm.postimees.ee/8283916/venelaste-uha-kasvava-napsilembuse-kiuste-kukub-viinatootmine-kolinal), что жители России пьют крепкий алкоголь больше, чем раньше, введенные санкции резко сократили производство водки в стране. 

Что такого ценного поставляет Европа, без чего производство крепких спиртных напитков в РФ становится невозможным, эстонская статистика умалчивает - на то она и эстонская...

Ну а то, что эстонская статистика резко расходится с действительностью - тем хуже для действительности...",https://t.me/antifalivland/14790
antifalivland,2025-07-09 15:01:01+00:00,"Полиция обнаружила, что на месте демонтированного памятника «Освободителям Резекне» (в народе - «Алеша») на улице Латгалес, 1, были возложены три букета цветов.

Срочно подняты по тревоге батальоны земессардзе.

Усилена охрана границы.

В Балтийское море введены дополнительные силы НАТО.

Аэропорт ""Рига"" принимает срочные рейсы из США с рейнджерами на борту.

Органы правопорядка приведены в состояние повышенной готовности. 

Прокуратура возбудила уголовное дело по статьям ""Оправдание военных преступлений России"", ""Прославление военной агрессии"" и ""Отрицание советской оккупации"".",https://t.me/antifalivland/14781
iikhu,2025-07-17 10:12:35+00:00,"#КомандаФилимонова 
Первый образовательный модуль вологодского проекта ""Герои Русского Севера"" завершён, теперь [начинается](https://t.me/filimonov_official/21642) период стажировок. Они предполагают  включение в реальные процессы, погружение в управление на разных уровнях и решение задач. За каждым участником закреплён личный наставник: заместители губернатора, главы округов, топ-менеджеры ведущих предприятий Вологодской области.

Система стажировок позволит ветеранам СВО погрузиться в социальную и экономическую специфику региона, а также закрепить свои знания на практике. После завершения обучения они будут трудоустроены в областные органы власти, а также в различные гос- и частные организации.

@Metametrica",https://t.me/iikhu/29991
iikhu,2025-07-16 19:07:57+00:00,"Поступает много вопросов по поводу предлагаемых Правительством и сенаторами поправок о просмотре экстремистских материалов и использовании VPN. 

— Как будет выясняться, кто ищет экстремистские материалы? Будут досматривать смартфоны? 
— За просмотр видео на YouTube об экстремистской организации или сделанного организацией, признанной экстремистской, будут штрафовать? 
— За просмотр интервью с иноагентами будут штрафовать?
— Использование VPN-сервисов: будет ли за это штраф?
— Если в одном интервью иноагент беседут с неиноагентом, можно ли смотреть? 
— Можно ли делать мем с иноагентами или экстремистами? Это считается распространением экстремистских материалов?
— Можно ли искать и слушать экстремистские треки?
— А что будет за передачу родственникам сим -карт?

Мои ответы — в видео. Спойлер: обычный, добропорядочный пользователь сети не почувствует на себе действие предлагаемых коллегами нововведений. 

Ссылка на [реестр экстремистских материалов Минюста.](https://minjust.gov.ru/ru/extremist-materials/)",https://t.me/iikhu/29987
iikhu,2025-07-16 12:37:30+00:00,"**Удар ЦАХАЛ по зданию Минобороны Сирии попал в прямой эфир**

Местное ТВ зафиксировало прилет во время трансляции. Стол затрясся, а ведущая поспешила покинуть студию.

Армия Израиля начала наносить удары по Сирии из-за столкновений с друзами.

[Подпишитесь на «Абзац»](https://t.me/+MA0k1Y-VxRI0MTU6) | [Добавьте «Абзац» в ленту «Дзена»](https://vk.cc/cK9iJe)",https://t.me/iikhu/29981
iikhu,2025-07-15 09:20:38+00:00,"Эстонский призывник

В казарме слышен громкий крик
С гориллы рёвом очень схожий.
То наш эстонский призывник
Встречает резво день погожий.

Он рвёт зубами маскхалат,
Уриной щедро льёт на стены,
По стульям скачет как примат,
Он озорной, он охуенный!

Намазав кашу на лицо,
Компот сливает на макушку,
И машет радостно концом,
Втыкая в старую подушку.

Гоняет уток и свиней,
Ползёт по проволке колючей.
И с каждым днём он всё буйней,
Всё веселей и злоебучей.

Он любит кроссы, автомат,
Свинину старую в котлете
Простой эстонский ебанат,
Гарант покоя на планете.

Поэт Ыыху

Подпишись на @iikhu",https://t.me/iikhu/29966
iikhu,2025-07-14 16:21:42+00:00,"__""Вы  — полицейский всего мира. США — самая могущественная страна на Земле, самая мощная армия на Земле"".
Именно так Марк Рютте обратился к Трампу.🤦__
И после этого прилюдного ~~орального~~ ублажения они будут говорить о демократии и осуждать диктаторов и культ личности? 

Подпишись на @iikhu",https://t.me/iikhu/29961
iikhu,2025-07-14 15:48:09+00:00,"__Если бы я был на месте Путина, и слышал бы, что Трамп планирует в эти 50 дней, я бы** подумал и сел бы я за стол переговоров, **заявил генсек НАТО Рютте на встрече с президентом США.__

Ты не можешь быть на месте Путина по многим причинам. Но главная, что ты пидорас во всех смыслах этого слова. Торговать маргарином у тебя получалось лучше. 

Подпишись на @iikhu",https://t.me/iikhu/29960
iikhu,2025-07-14 09:44:02+00:00,"**В Подмосковье мигранты**[** заблокировали**](https://t.me/vidosboss/939)** проезд военному грузовику**
 
По Сети распространяется видео, на котором иностранные рабочие на парковке не дают встать грузовику, который, как утверждает сам автор ролика, перевозит оборудование для солдат.

На кадрах видно, как фуры выстроились в ряд, видимо, чтобы не дать мужчине поставить авто. 

«Таджики с узбеками мне тут рассказывают, где мне стоять, где мне не стоять, где мне ездить. Специально взяли, вот, смотри, фурами перекрыли мне весь выезд. Я не могу выехать! Видят, что военная машина! «Вам тут нельзя парковаться». Вы что ***, ***?! Это Русская земля! Военные вот машины, и мне, военному, нельзя припарковаться», – говорит водитель.

Мужчина возмутился тем, что мигранты «борзеют», пока русские воюют. Инцидент вызвал волну негодования в Сети. 

[Подпишитесь на «Абзац»](https://t.me/+MA0k1Y-VxRI0MTU6) | [Добавьте «Абзац» в ленту «Дзена»](https://vk.cc/cK9iJe)",https://t.me/iikhu/29955
iikhu,2025-07-12 11:27:58+00:00,"Рубрика «И рыбку съесть и на пальму залезть»: Ксения Анатольевна, а что Ваши израильские кредитные карты 💳 уже не работают? Или Вы их предусмотрительно не показываете? А то мало ли чего, вдруг на тех, кто поддерживает Палестину нарветесь! 

📱 [подпишись](https://t.me/SwissVatnik)",https://t.me/iikhu/29936
iikhu,2025-07-12 09:00:00+00:00,"**Наши герои всегда двигаются только вперёд 💪
И мы идём с ними в ногу! 
Мы ВМЕСТЕ ДО ПОБЕДЫ 🇷🇺**

И мы продолжаем работать, во благо наших героев, времени на отдых нет❤️❤️
🇷🇺 ZA наших🇷🇺 
Во имя памяти, во имя жизни, во имя мира🇷🇺🇷🇺🇷🇺🕊️
❗️За вчерашний день поступило на солдатскую карту 37648руб 

Общая сумма на карте 105029,29руб. + 92 руб. нал. 
Спасибо за поддержку, СВОи 🙏 
Наша сила в единстве ✊🤝
У Бога нет других рук, кроме наших 🙏
❗️💳 **Солдатская карта Сбербанка
2202 2063 9370 1904
получатель Елена Александровна   Я. 
Можно через СБП по телефону **+79062396219** **❗️**Указывайте, пожалуйста, в комментарии к переводу, что это для бойцов СВО!❗️
**
⚡️[Сейчас мы копим на очень нужный для работы штурмовикам, но  дорогостоящий  прибор ИНКУБАТОР-3. ](https://t.me/supdlyaSVOih39/10231)⚡️

[Подписывайтесь на наш канал.](https://t.me/supdlyaSVOih39)**

Мы в Вконтакте:
**https://vk.com/club227295192

**__Я знаю, он наступит, этот день,
Когда герои наши станут возвращаться.
И будет он для нас благословен,
Любить и верить, ждать и не сдаваться!__**",https://t.me/iikhu/29934
iikhu,2025-07-08 19:38:47+00:00,"Директор ЦРУ Рэтклифф заявил, что готов представить Трампу якобы имеющиеся сведения о применении химического оружия на Украине.
А мы ещё на Байдена грешили. Это рыжее шимпанзе во сто крат опаснее. Про доказательства мы всё знаем и понимаем. Из той же украинской газеты, что писала про бой советских солдат с инопланетянами.

Подпишись на @iikhu",https://t.me/iikhu/29899
iikhu,2025-07-08 15:18:01+00:00,"Редкий случай, услышать в эфире итальянского телевидения здравое мнение из уст приглашенного гостя. Пока итальянские СМИ натужно «убиваются» из-за смерти итальянского наемника в рядах упырей ВСУ, Алессандро Ди Батиста напомнил итальянцам их собственную историю:

«Знаете, за последние 215 лет итальянские солдаты вторгались в Россию четыре раза. Во время военной компании Наполеона, потом случилась Крымская война, во время Гражданской войны итальянцы были в Мурманске, ну и знаменитый план Гитлера «Барбаросса», когда мы вместе немецкими нацистами напали на Советский Союз. А теперь я хочу задать вам вопрос: сколько раз Россия нападала на Италию? Молчите? Ни разу! Более того, русские моряки нам еще и в Мессине помогли, первыми пришли помогать итальянцам во время землетрясения 1908 года».

Понимаю, что на фоне тотальной русофобской истерии это капля в море. Но все равно приятно, что есть еще люди со здравым смыслом!

📱 [подпишись на SwissVatnika](https://t.me/SwissVatnik)",https://t.me/iikhu/29895
iikhu,2025-07-08 13:59:01+00:00,"#КомандаФилимонова 
Развитие спорта — один из приоритетов федеральных и региональных властей. Губернатор Вологодской области Георгий Филимонов неоднократно [подчёркивал,](https://t.me/filimonov_official/20772) что важнейшая задача — сделать спорт массовым и доступным, чтобы он был в каждом районе и дворе. Для этого необходимо развивать соответствующую инфраструктуру, и за два года - 2025-2026 гг. - планируется построить и реконструировать 42 спортивных объекта в различных уголках области.

В регионе порядка 280 народных тренеров по более чем 50 видам спорта работают бесплатно с жителями в каждом муниципалитете. Один из главных результатов такого подхода: 63,8% вологжан систематически занимаются спортом. 

@Metametrica",https://t.me/iikhu/29893
pskov_oblast,2025-07-13 13:47:58+00:00,"#РодинаЗнамениПобеды 

Ролик записан в Куньинском округе и посвящён его истории в годы Великой Отечественной войны. 

Эта земля была в оккупации всего полгода, но даже эти месяцы оставили неизгладимые шрамы.

В деревне Жегалово находится братская могила, где покоятся около 2 тысяч солдат. Ещё недавно это место не имело официального статуса. Память павших отстояли местные жители: Валентина РОКОТОВА, Александр САПУНОВ и Вера БЛИНОВА.

После освобождения Куньи здесь был организован тыловой госпиталь. Санитарками работали женщины из Жегалово и соседних деревень – сёстры КОЗЛОВЫ, Матрёна ПУДЕНЬКОВА, юная Оля ГРАНЕНКОВА.

Всегда будем помнить тех, кто внёс свой вклад в Великую Победу! 🙏🏼

#Победа80
#РоссийскоеИсторическоеОбщество",https://t.me/pskov_oblast/28004
pskov_oblast,2025-07-11 11:03:08+00:00,"**🇷🇺 Сегодня исполнилось 2 года с момента создания АНО «Дружина»**

Губернатор **Михаил Ведерников встретился с дружинниками**, чтобы поздравить их со второй годовщиной и наградить лучших Благодарственными письмами.

«Когда появилась идея организации такой структуры в Псковской области – критиков было достаточно много. Многие не верили, что у нас найдётся достаточно добровольцев для выполнения таких сложных, ответственных задач. А я знал, что найдётся», 
- подчеркнул губернатор.

Сегодня отряды дружины объединяют уже более 2 тысяч человек 🤝",https://t.me/pskov_oblast/27991
pskov_oblast,2025-07-09 16:53:16+00:00,"🏘 Затем **губернатор Михаил Ведерников **[**посетил деревню Клин**](https://pskov.ru/novosti/09.07.25/167517)**.** Здесь расположен храм Воскресения Христова, построенный ещё в 1733 году. Главе региона рассказали об истории церкви и ее современной жизни. 

Вместе с руководителем Министерства культурного наследия региона **Вадимом Нэдиком, который также присутствовал на площадке, Михаил Ведерников обсудил планы по сохранению храма.** Глава региона выразил готовность оказать содействие в переговорах с представителями профильных федеральных ведомств.

🏡 Затем Губернатор зашел в дом семьи Беллавиных. Деревянное здание построено на фундаменте старого дома, в котором, предположительно, жила семья будущего Патриарха.

📍__ Патриарх Тихон (в миру Василий Беллавин) родился в 1865 году в погосте Клин. Окончил Псковскую духовную семинарию, здесь же он принял постриг. В 1917-м году избран патриархом Московским и всея России.__",https://t.me/pskov_oblast/27968
pskov_oblast,2025-07-09 16:32:32+00:00,"🏛** В деревне Наумово Куньинского МО губернатор Михаил Ведерников посетил музей-усадьбу М.П. Мусоргского** – единственный в мире музей композитора.

Методист по клубной работе Жижицкого ДК, в прошлом работник музея** Елена Заверняева обратилась к губернатору с просьбой вновь сделать регулярным проведение фестивалей** и культурных мероприятий на территории усадьбы. 

Замгубернатора** Ольга Тимофеева** отметила, что для проведения любого крупного  мероприятия нужно сначала обустроить инфраструктуру, которая позволит на должном уровне организовать площадки фестиваля и приём гостей-участников. 

**Михаил Ведерников поручил проработать мастер-план развития территорий и инфраструктуры** музейного пространства, чтобы в дальнейшем здесь можно было проводить крупные культурные мероприятия 👍",https://t.me/pskov_oblast/27963
pskov_oblast,2025-07-09 08:45:19+00:00,"Преподавателями программы «Герои земли Псковской» станут специалисты Президентской академии в Санкт-Петербурге. Об этом сообщил директор академии и член общественного совета программы Андрей Хлутков.

Около 80% преподавателей – это профессора, доктора и кандидаты наук из Санкт-Петербурга. Также к обучению подключатся представители Высшей школы госуправления РАНХиГС и других вузов. Формируется резерв по каждой теме – по 2–3 кандидата.

Очный этап стартует 8 сентября. В обучении примут участие и региональные эксперты – представители власти и бизнеса.

25 июня утверждён список участников. До начала обучения с ними проведут профориентацию и закрепят наставников.

Программа инициирована губернатором Михаилом Ведерниковым, он же возглавил общественный совет. В него вошли сенатор Алексей Наумец, председатель областного Собрания Александр Котов, руководитель фонда «Защитники Отечества» Надежда Васильева и директор Корпоративной академии региона Ирина Иванова.",https://t.me/pskov_oblast/27960
pskov_oblast,2025-07-09 06:17:57+00:00,"❗️ **В Псковской области вводится запрет на публикации и распространение в СМИ и интернете информации о применении беспилотников** и последствий их применения. Соответствующий указ [подписал ](https://t.me/MV_007_Pskov/7388)губернатор** Михаил Ведерников.**

Вводится запрет на публикацию сведений о:

❌ Применении беспилотников (места падения, повреждения и т.д.);

❌ Работе систем ПВО и радиоэлектронной борьбы;

❌ Дислокации военных и правоохранительных органов.


Несоблюдение запрета повлечёт административную ответственность в виде штрафа – до 5 тысяч рублей __(для граждан),__ до 500 тысяч рублей __(для юрлиц__).

☝️**Любую информацию о фиксации БПЛА, пролётах, местах падения нужно сообщать по телефону 112** либо по телефону дежурной службы УФСБ России по Псковской области 72-52-00.",https://t.me/pskov_oblast/27959
pskov_oblast,2025-07-08 14:37:01+00:00,"⚡**В августе пройдут Дни Псковской области в Севастополе**

Проведение Дней Псковской области в Севастополе запланировано на август этого года, сообщила заместитель губернатора **Ольга Тимофеева**.

Напомним, в июне на ПМЭФ-2025 год губернатор Псковской области **Михаил Ведерников** и губернатора Севастополя **Михаил Развожаев** [подписали ](https://t.me/informpskov/73771)соглашение [о сотрудничестве между регионами](https://t.me/informpskov/73723).

__«Мы формируем «дорожную карту» к этому соглашению. Большой блок будет связан с культурой, спортом, молодежной политикой, туризмом, обменом опытом работы с объектами культурного наследия. И в августе текущего года мы хотим презентовать Дни Псковской области в Севастополе», __- рассказала Ольга Тимофеева.

""Конечно, это будет в мини-формате, но не сомневаюсь, Дни станут дополнительной возможностью для того, чтобы в Севастополе [все знали о нашем славном регионе](https://t.me/informpskov/73773) и как можно чаще сюда приезжали», - отметила она.",https://t.me/pskov_oblast/27952
pskov_oblast,2025-07-07 13:44:39+00:00,"❗️** Псковская область получит**[** **](https://t.me/MV_007_Pskov/7367)**почти 260 млн рублей на развитие здравоохранения.**

Правительство России выделило субсидию **на реконструкцию больничных корпусов в Пыталово, Гдове и Себеже. **Эти средства позволят модернизировать медицинскую инфраструктуру и повысить доступность качественной помощи для жителей региона, [отметил](https://t.me/MV_007_Pskov/7367) губернатор **Михаил Ведерников.**",https://t.me/pskov_oblast/27937
pskov_oblast,2025-07-07 08:25:36+00:00,"📽 **Традиционным для фестиваля «Западные ворота» стал конкурс начинающих кинематографистов и кинолюбителей - «КиноСтарт». **

🏆 Победителем стал** фильм «Надя»** __режиссера Романа Рыжова__. Картина отмечена Призом Губернатора Псковской области 🤝

✅ Также вручен диплом «КиноСтарта» любительскому игровому короткометражному** фильму «Елки зеленые!»**, __снятого Кириллом Орловым. __
  
☺️ Особое место в церемонии закрытия стало вручение приза **«Жизнь в кино» - за вклад в киноискусство. **В 2025 году им удостоена **заслуженная артистка России Тамара Акулова.**",https://t.me/pskov_oblast/27926
rybar,2025-07-17 06:34:01+00:00,"**Балтика. Тренировка по борьбе с МБЭК**

Балтийский флот порадовал [кадрами](https://t.me/razved_dozor/8691) тренировки, где наши учатся на практике поражать пулемётами и автоматами МБЭК условного противника. При этом занятие проходит в ночное время - в наиболее вероятных, приближенных к боевым условиях. То есть, верным путём движемся, товарищи.

Всё бы отлично, но это тренировка образца 2022 года, а точнее, какая она должна была быть в то время не только на Чёрном, но на остальных морях.

✨Сейчас, на четвертый год войны и спустя сотни уничтоженных МБЭК, если вражеская техника подошла на расстояние поражения стрелковым оружием (т.е. считайте, вплотную) к нашему кораблю/катеру, то:
▪️Подошел МБЭК-камикадзе, хотя сейчас это уже почти полностью **устаревший** вариант (см. #Справочник_МБЭК)
▪️Не было дальней разведки с воздуха БПЛА
▪️Не эффективна/отсутствовала техническая разведка
▪️Силы поражения противника на средних дистанциях не решили задачу
▪️На корабле/катере отсутствуют расчеты FPV дронов коптерного и самолётного типа (с тепловизионной камерой, разумеется) для поражения врага на удалении от 5 км.

⚓️В целом, хвала и честь командирам-морякам в **пока ещё** далёком от войны Балтийском направлении (хотя пиратские рейды НАТО на наши суда там уже почти норма). Однако требуется рывок в развитии нашего ВМФ для всестороннего обеспечения[ современными средствами поражения ](https://t.me/dva_majors/72954)и обучения личного состава отвечающим технологическим реалиям войны. 

Уверены, такие секретные тренировки там и проводятся. Просто кадры пока не показали, а ворчим мы попусту.

[**Два майора**](https://t.me/dva_majors)",https://t.me/rybar/72217
rybar,2025-07-16 20:55:11+00:00,"📝**О чём говорит Рыбарь**📝
__подборка материалов за 16 июля
__
Сеть тематических каналов **Рыбаря** продолжает расти и развиваться: с каждым днём на них подписывается всё больше и больше людей, а количество освещаемых вопросов тоже увеличивается. 

📎 [**__Нажимайте сюда__**](https://t.me/addlist/rwuWeljuxvQ2NDcy)__ и подписывайте на все наши ресурсы своих девушек и парней, мам с папами, детей, бабушек и дедушек: мы уверены, что о дальних регионах и происходящих там событиях **должны знать все**.__

📌 У **каждого** нашего канала есть **своя тематическая лента**, **свой стиль** и **свой подход**. Ну а на самом **Рыбаре** мы оставили **только самое важное**, чтобы не перегружать читателя ненужной информацией. 

Всё равно ведь есть вот такой **ежедневный дайджест**: вы точно не пропустите.
__
__➡️ **Рыбарь **@rybar — говорим о сложном просто.

__Основной ресурс нашего аналитического центра. Самые важные и интересные материалы.__

▪️[Хроника](https://t.me/rybar/72210) СВО, [наступление](https://t.me/rybar/72190) ВС РФ у Мокрых Ял, [серия атак](https://t.me/rybar/72194) российских войск на Слобожанском направлении, внезапные [откровения](https://t.me/rybar/72200) NYT о Курской области и [прорыв обороны](https://t.me/rybar/72208) ВСУ на Покровско-Мирноградском направлении 
▪️Судебный [процесс](https://t.me/rybar/72193) над президентом Бразилии 
▪️Противостояние [Кубы и США](https://t.me/rybar/72195) 
▪️Раскол Европы [из-за](https://t.me/rybar/72196) Украины и почему он [произошел](https://t.me/rybar/72202) 
▪️Продажа [главного](https://t.me/rybar/72197) порта Молдавии 
▪️Прямой [запрет](https://t.me/rybar/72199) «Крестопада» 
▪️Как [запрещают](https://t.me/rybar/72204) арабизацию в Средней Азии 
▪️Задержание [сына](https://t.me/rybar/72205) главаря азербайджанской ОПГ 
▪️Обострение в [провинции](https://t.me/rybar/72207) Эс-Сувейда
➡️**АЗИАТАРЬ **@rybar_pacific — твой билет в тихоокеанскую неразбериху. 

__Канал посвящён событиям в АТР и Индотихоокеанскому театру военных действий.

__▪️Япония [предупреждает](https://t.me/rybar_pacific/61) союзников 
▪️США и Филиппины [проводят](https://t.me/rybar_pacific/62) учения
▪️США [против](https://t.me/rybar_pacific/63) Европы в АТР
▪️Китай [призвал](https://t.me/rybar_pacific/64) Австралию к сотрудничеству
▪️Поставки [чипов](https://t.me/rybar_pacific/65) США в Китай 
▪️Новый оборонный [документ](https://t.me/rybar_pacific/66) Японии
➡️**АФРИКАРЬ **@rybar_africa — ваш проводник в мир африканского безумия.

__Основной поставщик новостей и аналитики с Чёрного континента.

__▪️Террористы в Сомали [захватывают](https://t.me/rybar_africa/76) новые территории
▪️Сепаратисты в Мали [устроили](https://t.me/rybar_africa/77) засаду на вооруженные силы 
▪️Зачем Мали [изменило](https://t.me/rybar_africa/78) горную политику?
▪️Израиль [выстраивает](https://t.me/rybar_africa/79) африканскую ось
▪️Африканский рог [стоит](https://t.me/rybar_africa/80) на пороге войны
➡️** КАВКАЗАРЬ **@caucasar** – не думай о Кавказе свысока.
**
__Обозреваем события в Закавказье – еще одном антироссийском плацдарме
__
▪️Пашинян [отдает](https://t.me/caucasar/20) электрические сети иностранцам?__
__▪️Израиль [соревнуется](https://t.me/caucasar/21) за спутниковое обеспечение
➡️**ОРИЕНТАРЬ **@rybar_mena — о ближневосточном хаосе с любовью.

__Обозреватель событий в регионе Большого Ближнего Востока и севера Африки.

__▪️[Массовые казни и издевательства](https://t.me/rybar_mena/118) на юге Сирии
▪️Израильская армия создает [новый коридор](https://t.me/rybar_mena/123) в секторе Газа
▪️Израильские [удары](https://t.me/rybar_mena/124) по столичным и южным районам Сирии
▪️[Друзский вопрос](https://t.me/rybar_mena/127) в израильской политике
▪️Израильские [удары](https://t.me/rybar_mena/129) по Дамаску
▪️[Протесты и столкновения](https://t.me/rybar_mena/132) между друзами и боевиками в пригородах Дамаска
▪️Напряженная ситуация в [Иракском Курдистане](https://t.me/rybar_mena/135)
▪️Курды стремятся [воспользоваться](https://t.me/rybar_mena/136) слабостью режима Аль-Джуляни
▪️Политическая [напряженность](https://t.me/rybar_mena/138) в ливанском обществе на фоне сирийского кризиса
➡️**ТУРАНАРЬ **@rybar_stan — о цене свободы для Средней Азии.
__
Обозреваем происходящие в Средней Азии события, а также ползучую туранизацию региона коварными турками.__

▪️Мирзиёеву [пригласили](https://t.me/rybar_stan/860) в «тусовку»
▪️Украинцы [создали](https://t.me/rybar_stan/861) управление в Средней Азии
▪️Среднеазиатские СМИ [реагируют](https://t.me/rybar_stan/863) на реформы в РФ
▪️Мэра Балакчи [сняли](https://t.me/rybar_stan/862)

[__Подписывайтесь__](https://t.me/addlist/rwuWeljuxvQ2NDcy)__ на каналы **Рыбаря** и просвещайтесь вместе с нами. Мы говорим о сложных и далёких регионах простым и понятным языком.
__#дайджест #итоги
⭐️ @rybar

💸 [**Поддержать нас**](https://qr.nspk.ru/BS1A0068ID10D33B9IBAQRQ4M9T0NIFN?type=01&bank=100000000008&crc=36CB)",https://t.me/rybar/72213
