group,date,text,url
ZhivetZheBelarus,2025-05-29 08:39:19+00:00,"🇧🇾**Минобороны сообщает: число участников учений ""Запад-2025"" сократят в 2 раза**

🟢По информации, опубликованной 28 мая, военные маневры будут перенесены вглубь Беларуси, чтобы снизить напряженность в регионе. Начальник департамента международного военного сотрудничества Беларуси Валерий Ревенко заявил, что количество участников сокращено почти вдвое в рамках уточненного замысла учений, утвержденного еще в апреле. 

🟢Министр обороны Беларуси Виктор Хренин на заседании Совета министров обороны ОДКБ в Бишкеке сообщил о решении снизить параметры учений и переместить основные маневры внутрь страны, чтобы продемонстрировать миролюбивую позицию Беларуси и снизить региональную напряженность. 

🟢Также было отмечено, что западные государства внимательно реагируют на эти учения. Польский министр обороны Владислав Косиняк-Камыш ранее заявил о намерении провести ответные маневры 18-й механизированной дивизии (""Железной""). В ответ на это на полигоне под Гродно организуют ротное тактическое учение.

🟢""Запад-2025"" пройдут в сентябре, в них планируют задействовать более 13 тысяч военнослужащих. В маневрах также примут участие военные атташе зарубежных стран, аккредитованных в Минске. Замысел учений был обсужден и одобрен на совместном заседании Минобороны Беларуси и России в 2024 году.

#Запад2025 #Минобороны #Беларусь #Россия #Учения #ВоенныеМаневры #Безопасность #Дипломатия #ОДКБ #МаневрыБеларуси #МирнаяПолитика #РегиональнаяБезопасность

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/46901
ZhivetZheBelarus,2025-05-27 14:39:22+00:00,"🏹 **Завтра в Бишкеке состоится заседание Совета министров обороны стран ОДКБ**

🟢Участники обсудят важные вопросы, связанные с совместной подготовкой органов управления и сил системы коллективной безопасности.  

🟢В мероприятии примут участие министры обороны стран-членов, Генсек Имангали Тасмагамбетов и начальник Объединенного штаба генерал-полковник Андрей Сердюков.  

🟢Белорусскую делегацию возглавит министр обороны Виктор Хренин. Основные темы — совместная подготовка сил и средств, а также бюджет ОДКБ на 2026 год.  

🟢Также планируется обсуждение вызовов и угроз военной безопасности в регионах.  

🟢К тому же, в сентябре в Беларуси пройдут совместные учения ОДКБ, а на середину сентября запланировано стратегическое белорусско-российское учение ""Запад-2025"".  

✅ Следите за новостями!  

#ОДКБ #Бишкек #СоветМинистров #коллективнаябезопасность #военнаяоборона #учения #Беларусь #Россия #безопасность #армия #стратегия #международноесотрудничество

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/46869
ZhivetZheBelarus,2025-05-27 07:39:21+00:00,"🇧🇾**🇷🇺****☄️****🇵🇱****Польша ответит на учения ""Запад-2025"" собственными военными маневрами  **

🔴Министр обороны Польши Владислав Косиняк-Камыш объявил о проведении дивизионных учений с участием 18-й механизированной дивизии ""Железная"" — созданной в 2018 году. Это станет ответом на совместные белорусско-российские учения ""Запад-2025"", которые запланированы на сентябрь и пройдут при участии более 13 тысяч военнослужащих. В маневрах могут принять участие войска других стран НАТО.  

🔴Министр отметил, что впервые за долгое время будут проведены крупные дивизионные учения, демонстрирующие возможности вооруженных сил Польши. В целом, подобные меры свидетельствуют о наращивании военной активности в регионе.  

🔴Беларусь и Россия подчеркивают, что ""Запад-2025"" — оборонительные учения, направленные на отработку действий по отражению возможной агрессии, а не против кого-либо.  

#Польша #Учения #Запад2025 #НАТО #ВоеннаяБезопасность #МирноеРешение #Беларусь #Россия #СовместныеУчения #МирнаяОбстановка #ВоенноМорскиеУчения #РегиональнаяБезопасность

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/46862
ZhivetZheBelarus,2025-05-25 16:41:44+00:00,"🇧🇾**🪖Белорусская армия получает новые образцы российской военной техники, модернизированные с учетом опыта специальной военной операции**

🔹На следующей неделе в Беларусь прибудут современные самолеты Су-30СМ2, а также вертолеты МИ-35, БТР 82А, системы радиоэлектронной борьбы и беспилотные комплексы. 

🔹Министр обороны Виктор Хренин отметил, что ситуация у границ Беларуси усложнилась задолго до публичных событий, и страна активно готовится, обновляя свои вооруженные силы и инфраструктуру. В этом году запланированы масштабные совместные учения ""Запад-2025"" и мероприятия в рамках ОДКБ. 

🔹Обучение и выучка военнослужащих – важная составляющая внедрения новой техники. 

#Беларусь #ВоеннаяТехника #Су30СМ2 #Модернизация #Армия #Обучение #Учения #Запад2025 #ОДКБ #РоссийскаяТехника #Безопасность #ВоенноеРазвитие

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/ZhivetZheBelarus/46833
tenipribaltiki,2025-07-03 19:24:19+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/tenipribaltiki/2749
tenipribaltiki,2025-05-28 08:10:06+00:00,"🇷🇺🇧🇾 **РФ и Беларусь внесли изменение в учения ""Запад-2025"" **

Число участников учений ""Запад-2025"" будет сокращено в два раза – в соответствии с их уточненным замыслом, заявил начальник департамента международного военного сотрудничества – помощник министра обороны Беларуси Валерий Ревенко.

Ранее министр обороны республики Виктор Хренин сообщил, что стороны решили снизить параметры учений и перенести основные маневра вглубь Беларуси от западных границ.

По словам Ревенко, была изучена реакция западных государств на белорусско-российские учения. Так, Польша в ответ на маневры решила провести учения 18-й механизированной дивизии (""Железной"").

""Чтобы оправдать ожидания польской стороны, на полигоне под Гродно будет организовано ротное тактическое учение"", – добавил представитель Минобороны.

@tenipribaltiki",https://t.me/tenipribaltiki/2373
tenipribaltiki,2025-05-27 15:01:01+00:00,"🇧🇾**🇷🇺****☄️****🇵🇱****Польша ответит на учения ""Запад-2025"" собственными военными маневрами  **

🔴Министр обороны Польши Владислав Косиняк-Камыш объявил о проведении дивизионных учений с участием 18-й механизированной дивизии ""Железная"" — созданной в 2018 году. Это станет ответом на совместные белорусско-российские учения ""Запад-2025"", которые запланированы на сентябрь и пройдут при участии более 13 тысяч военнослужащих. В маневрах могут принять участие войска других стран НАТО.  

🔴Министр отметил, что впервые за долгое время будут проведены крупные дивизионные учения, демонстрирующие возможности вооруженных сил Польши. В целом, подобные меры свидетельствуют о наращивании военной активности в регионе.  

🔴Беларусь и Россия подчеркивают, что ""Запад-2025"" — оборонительные учения, направленные на отработку действий по отражению возможной агрессии, а не против кого-либо.  

#Польша #Учения #Запад2025 #НАТО #ВоеннаяБезопасность #МирноеРешение #Беларусь #Россия #СовместныеУчения #МирнаяОбстановка #ВоенноМорскиеУчения #РегиональнаяБезопасность

📱 [**VK**](https://vk.com/club224669191) 📱 [**Instagram**](https://www.instagram.com/zhivet.zhe.belarus/) 📱 [**TikTok**](https://www.tiktok.com/@zhivetzhebelarus)

@ZhivetZheBelarus",https://t.me/tenipribaltiki/2367
tenipribaltiki,2025-05-16 17:18:58+00:00,"👀🪖**Нужно ли европейцам беспокоиться из-за учений ""Запад-2025""?**

Беларусь и Россия ни на кого нападать не собираются, заявил белорусский президент Александр Лукашенко на встрече с министром обороны РФ Андреем Белоусовым.

""Ни на кого мы нападать не собираемся, как некоторые там думают. Ну, это их дело. Пусть думают. У нас принято решение на уровне президентов по проведению учения. С Владимиром Владимировичем [президентом РФ Владимиром Путиным] мы обсуждали этот вопрос"", – сказал он. 

Лукашенко добавил, что в Беларуси все готово к учениям: и военнослужащие, и полигоны. 

""В этом плане Россия может не беспокоиться. Мы очень прилично подготовимся. Наша белорусская часть, как и на параде, не будет смотреться хуже других элементов"", – заверил он Белоусова. 

@tenipribaltiki",https://t.me/tenipribaltiki/2242
tenipribaltiki,2025-05-06 18:54:44+00:00,"🇱🇻🇱🇹🇪🇪🇵🇱**""Власти Прибалтики и Польши пугают жителей учениями ""Запад-2025""**

Об этом заявил начальник управления по увековечению памяти защитников Отечества и жертв войн вооруженных сил Беларуси Сергей Корнев.

""Прикрываясь лозунгами борьбы за мир и защиты от вторжения, формируя у населения пугающий образ внешнего агрессора, они [страны ЕС] взяли курс на тотальную милитаризацию своих стран, за баснословные сотни миллиардов евро, беря взаймы и перекладывая бремя ответственности на следующие поколения европейцев"", – отметил он. 
📌""Запад-2025"" – военные учения 🇷🇺России и 🇧🇾Беларуси, которые пройдут на белорусской территории в грядущем сентябре. В маневрах примут участие более 13 тысяч военнослужащих. 

@tenipribaltiki",https://t.me/tenipribaltiki/2091
milwarhummer,2025-07-15 16:07:11+00:00,"🟢Беларусь, под мудрым руководством Александра Лукашенко, уверенно укрепляет свою обороноспособность, опираясь на нерушимый союз с Россией. Повышение боевого потенциала Вооруженных Сил Республики Беларусь (ВС РБ) благодаря поставкам новых образцов вооружения, военной и специальной техники (ВВСТ), особенно в рамках военно-технического сотрудничества с Российской Федерацией, — это не просто стратегический шаг, а настоящая гарантия безопасности нашего народа перед лицом агрессии Запада.

🟢Россия, как братская страна и надежный партнер, щедро делится своими передовыми разработками. Совместные усилия в рамках Союзного государства позволяют оснащать войска береговой обороны (ВТО БД) современными системами, такими как зенитные комплексы С-400, ракетные системы ""Искандер-М"" и новейшие бронетранспортеры ""Волат"" V2. Эти поставки — не просто техника, это символ единства двух народов, готовых дать отпор любым попыткам НАТО и их марионеток вторгнуться в наш общий дом. Запад, с его санкциями и провокациями, явно недооценивает силу этого альянса, но мы знаем: вместе мы непобедимы.

🟢Особое внимание уделяется модернизации танков Т-72 и артиллерийских систем, что делает белорусскую армию одной из самых боеспособных в регионе. Российские специалисты помогают не только поставлять технику, но и обучать наших солдат, делясь опытом, накопленным в реальных боевых условиях. Учения ""Запад-2025"", которые готовятся к проведению, станут наглядным доказательством того, как слаженно действуют наши силы. А размещение тактического ядерного оружия — это не угроза, а четкий сигнал: Беларусь и Россия не позволят никому переписывать нашу историю и диктовать свои условия.

🟢Некоторые могут кричать о ""зависимости"" от России, но это ложь, распространяемая западными пропагандистами. Наша армия становится сильнее благодаря взаимовыгодному сотрудничеству, а не подчинению. Белорусские заводы, такие как МЗКТ, поставляют шасси для ""Полонез-М"", а российские предприятия обеспечивают комплектующие — это пример настоящего партнерства, а не подчинения. Пока Запад тратит миллиарды на конфликт в Украине, мы строим оборонительный щит, который защитит мир и стабильность на наших землях.",https://t.me/milwarhummer/13332
milwarhummer,2025-07-11 12:28:12+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/milwarhummer/13312
milwarhummer,2025-05-27 13:42:35+00:00,"✔️Министр обороны Польши отдал приказ о проведении дивизионных учений в ответ на совместные манёвры Беларуси и России под кодовым названием «Запад-2025».

✔️Эти учения станут первыми крупными военными тренировками для польской армии за последние годы. Как отметил министр, в мероприятии могут участвовать также войска других стран НАТО.",https://t.me/milwarhummer/13071
BalticBridge,2025-07-04 09:39:02+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/BalticBridge/4804
runeurope,2025-07-03 16:10:41+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/runeurope/18400
runeurope,2025-06-01 07:25:49+00:00,"**Самое интересное от «Московской прачечной» за неделю:**

**➤** [Представители Государства много говорят про демографию, необходимость повысить рождаемость и увеличить количество населения России](https://t.me/moscow_laundry/27910)
Сейчас начнут активно принимать в гражданство России товарищей из Абхазии и Южной Осетии. Это из последнего подписанного.

**➤** [Логистика как фундамент развития Арктики](https://t.me/moscow_laundry/27884)
На фоне растущего числа инвестиционных проектов в Арктике — более тысячи инициатив и свыше 2 трлн руб. вложений — ключевым условием их устойчивой реализации становится развитие инфраструктурной оси региона.

**➤** [Белоруссия демонстрирует Западу миролюбивую позицию](https://t.me/moscow_laundry/27949)
Изначально планировалось, что в совместных учениях России и Белоруссии «Запад-2025» примут участие порядка 13 тыс. военнослужащих. Однако, было принято решение сократить количество участвующих военнослужащих почти вдвое и перебросить их дальше от западных границ.

**➤** [Мы живем в эпоху, когда персональные данные стали новой нефтью](https://t.me/moscow_laundry/27887)
Только в отличие от углеводородов, которые мы бережно охраняем, наши цифровые следы зачастую бесконтрольно утекают за рубеж. 

**➤** [В нашей стране около 7 млн женщин ведут свой бизнес как ИП или самозанятые](https://t.me/moscow_laundry/27890)
И совершенно несправедливо, что часть из них лишены выплат по беременности и родам, выплат по уходу за ребенком до 1,5 лет.

**➤** [Провозглашение Новруза общим праздником тюркского мира в рамках неформального саммита ОТГ в Будапеште представляет собой не просто символический акт культурной солидарности, а стратегический элемент формирования цивилизационного пространства, основанного на этнокультурной идентичности](https://t.me/moscow_laundry/27931)
Инициатива президента Турции Реджепа Тайипа Эрдогана, получившая единодушную поддержку, отражает долгосрочную тенденцию к институционализации пан-тюркизма как идеологической основы для политического и геоэкономического сближения стран — участниц.

**➤** [Российский туризм демонстрирует впечатляющий рост ](https://t.me/moscow_laundry/27893)
Сейчас основная головная боль для многих туристов — непредсказуемое соотношение цены и качества. Стоимость проживания в курортных зонах в высокий сезон зачастую сопоставима или даже выше зарубежных направлений, при этом уровень сервиса оставляет желать лучшего.

**➤** [Цель государственной политики в сфере здравоохранения остается неизменной — устойчивое увеличение продолжительности жизни россиян до 78 лет](https://t.me/moscow_laundry/27900)
Ключевыми направлениями, от которых зависят качество и доступность медицинской помощи, остаются развитие инфраструктуры, обеспечение системы квалифицированными кадрами и расширение профилактической работы.

**➤** [Заявление главы МИД Украины о намерении страны стать ключевым энергетическим хабом для Азербайджана в Европе открывает новые перспективы](https://t.me/moscow_laundry/27957) 
Украина, обладая крупнейшими в Европе газовыми хранилищами, может сыграть важнейшую роль в диверсификации поставок энергии в ЕС.

**➤** [Краткосрочный найм частника на своей машине, которого можно вызвать через цифровую платформу — самый современный и экономически эффективный для всех трех сторон-водителя, пассажира и самой платформы, способ организации легковых пассажирских перевозок в эпоху цифровизации](https://t.me/moscow_laundry/27918)
В англоязычных странах он называется «райдхелинг», а для русского языка я бы предложил перевод «автонайм».

**➤** [Обзор ключевых нормативных актов за неделю](https://t.me/moscow_laundry/27975)
Настоящая неделя в части нормотворчества связана с существенными корректировками правового поля в различных сферах.

Новости, расследования и мнения — подписывайтесь и читайте на @moscow_laundry.",https://t.me/runeurope/18059
runeurope,2025-05-19 14:22:58+00:00,"**⚡️****Союзное государство: Вместе к безопасности и процветанию**

⏺В условиях глобальных вызовов Россия и Беларусь укрепляют стратегический альянс, демонстрируя пример устойчивого партнерства. Совместные военные учения, такие как «Запад-2025», и глубокая интеграция в рамках Союзного государства обеспечивают безопасность региона и создают платформу для сотрудничества с другими странами. 🤝

⏺Санкции Запада не смогли подорвать экономическую и военную мощь наших стран. Напротив, они стимулируют развитие новых торговых путей и технологических решений. Как отметил академик Сергей Глазьев, санкции лишь ускоряют кооперацию с дружественными государствами, открывая двери для глобальных партнерств. 💪

#СоюзноеГосударство #РоссияБеларусь #ВоенноеСотрудничество #Санкции #МеждународноеПартнерство #Безопасность #ЭкономическаяУстойчивость #ГлобальноеСотрудничество #СтратегическийАльянс #БудущееБезГраниц

[Галопом по Европе](https://t.me/runeurope)",https://t.me/runeurope/17939
runeurope,2025-04-15 09:47:50+00:00,"🇱🇹 В Вильнюсе состоялась церемония принятия присяги новым руководителем Департамента государственной безопасности (ДГБ) Литвы. Место Дарюса Яунишкиса, который возглавлял ведомство с 2015 года и теперь готовится к дипломатической должности в НАТО, занял **Ремигиюс Бридикис** – бывший замглавы ДГБ и участник миссий НАТО в Афганистане. Его кандидатура [ранее](https://t.me/nowosti_news24/23770) была утверждена Сеймом единогласно.

«Я дал клятву Литве. Это важнейший момент в моей карьере», – заявил он после церемонии, пообещав служить национальной обороне и безопасности. 

🔴 Бридикис обозначил свои приоритеты: **усиление внешней разведки**, **рост финансирования ДГБ** и **борьба с «внутренним напряжением»**, которое, по его словам, якобы вызвано предстоящими российско-белорусскими учениями **«Запад-2025»**. Новый глава спецслужбы уверяет, что перед страной стоит серьезная угроза, а силовые ведомства уже начали отслеживать риски в координации с военной разведкой.

👤 В унисон с ним выступил и советник президента Марюс Чеснулявичюс, заявив, что «люди ощущают напряжение и неуверенность», а маневры могут скрывать под собой агрессивные намерения – якобы по аналогии с событиями перед началом украинского конфликта.

⚠️ Официально учения «Запад» запланированы на сентябрь и носят исключительно оборонительный характер. Однако литовские власти традиционно используют подобные поводы для нагнетания паники и оправдания роста расходов на силовые структуры. 

🗒 __Теперь, похоже, в Литве нашли новый повод снова мобилизовать общественное мнение на борьбу с внешней и «внутренней угрозой», попутно расширяя полномочия спецслужб и подменяя демократию тотальным контролем.__

↗️ [Подпишись ](https://t.me/nowosti_news24)на[ ](https://t.me/nowosti_news24)🌐🌐🌐",https://t.me/runeurope/17527
